order_id,order_date,customer_id,city,pincode,item_name,category,quantity,unit_price,discount_pct,promo_code,payment_method,order_channel,delivery_time_mins,delivery_status,rider_id,customer_rating,gross_value,discount_amount,order_value
ZP1018575,02-02-2025 06:00,C14734,Chennai,600001,Curd 500g,Dairy,3,70,0,NONE,Wallet,App,27,Delivered,R1154,4,210,0,210
ZP1018576,01-10-2025 09:06,C13915,Chennai,600001,Sugar 1kg,Staples,1,45,0,NONE,UPI,Website,50,Delivered,R1149,4,45,0,45
ZP1018577,06-10-2025 13:09,C15417,Delhi,110001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,30,Delivered,R1297,4,35,0,35
ZP1018578,18-01-2025 10:11,C14014,Mumbai,400001,Chocolate Bar 50g,Snacks,2,50,0,NONE,UPI,App,47,Delivered,R1021,4,100,0,100
ZP1018579,16-04-2025 03:41,C17998,Bengaluru,560001,Namkeen 200g,Snacks,1,80,0,FEST50,UPI,App,33,Delivered,R1272,5,80,0,80
ZP1018580,25-02-2025 17:08,C12298,Bengaluru,560001,Fruit Juice 1L,Beverages,2,120,0,NONE,UPI,App,36,Delivered,R1033,5,240,0,240
ZP1018581,08-11-2024 20:37,C12637,Chennai,600001,Cookies 150g,Snacks,3,90,0,NONE,UPI,App,10,Returned,R1237,,270,0,270
ZP1018582,01-01-2025 00:48,C16329,Mumbai,400001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Debit Card,App,23,Delivered,R1091,5,35,0,35
ZP1018583,21-07-2025 19:18,C15987,Kolkata,700001,Butter 200g,Dairy,2,180,0,NONE,UPI,App,32,Delivered,R1070,4,360,0,360
ZP1018584,30-05-2025 08:17,C13954,Kolkata,700001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,App,23,Delivered,R1185,4,60,0,60
ZP1018585,24-06-2025 08:16,C11850,Bengaluru,560001,Frozen Paratha 400g,Frozen,3,160,5,NONE,Credit Card,App,35,Delivered,R1264,5,480,24,456
ZP1018586,05-09-2025 13:26,C10752,Chennai,600001,Butter 200g,Dairy,1,180,0,NONE,COD,App,10,Cancelled,R1030,,180,0,180
ZP1018587,19-03-2025 20:15,C12161,Chennai,600001,Milk 1L,Dairy,1,60,20,NEWUSER,Debit Card,App,22,Delivered,R1097,3,60,12,48
ZP1018588,15-03-2025 15:26,C16276,Kolkata,700001,Paneer 200g,Dairy,2,120,0,NONE,UPI,App,12,Delivered,R1375,3,240,0,240
ZP1018589,21-12-2024 13:23,C12426,Bengaluru,560001,Sugar 1kg,Staples,1,45,0,NONE,Wallet,App,29,Delivered,R1296,5,45,0,45
ZP1018590,10-01-2025 02:43,C15827,Mumbai,400001,Curd 500g,Dairy,2,70,5,NEWUSER,Debit Card,App,39,Delivered,R1365,3,140,7,133
ZP1018591,09-08-2025 21:00,C10678,Bengaluru,560001,Wheat Flour 5kg,Staples,2,300,0,NONE,UPI,App,48,Delivered,R1251,4,600,0,600
ZP1018592,26-11-2024 03:07,C12891,Delhi,110001,Wheat Flour 5kg,Staples,1,300,0,NONE,Debit Card,App,46,Delivered,R1067,5,300,0,300
ZP1018593,26-11-2024 07:42,C14575,Kolkata,700001,Soft Drink 1L,Beverages,1,60,0,NONE,COD,App,40,Delivered,R1245,4,60,0,60
ZP1018594,24-10-2024 06:14,C16844,Kolkata,700001,Salt 1kg,Staples,1,25,0,NONE,UPI,Website,33,Delivered,R1256,3,25,0,25
ZP1018595,14-12-2024 04:18,C17150,Pune,411001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Debit Card,App,13,Cancelled,R1056,,35,0,35
ZP1018596,15-11-2024 07:17,C11985,Mumbai,400001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,53,Delivered,R1312,4,35,0,35
ZP1018597,25-06-2025 18:26,C15402,Mumbai,400001,Fruit Juice 1L,Beverages,1,120,0,NONE,UPI,App,38,Cancelled,R1208,,120,0,120
ZP1018598,28-12-2024 04:37,C15301,Chennai,600001,Frozen Pizza 400g,Frozen,3,280,0,NONE,Credit Card,App,32,Delivered,R1093,3,840,0,840
ZP1018599,14-11-2024 07:22,C16023,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,2,60,0,NONE,UPI,App,32,Delivered,R1109,4,120,0,120
ZP1018600,04-01-2025 11:34,C17011,Bengaluru,560001,Tomato 1kg,Fruits & Vegetables,1,30,0,FEST50,UPI,App,45,Delayed,R1349,,30,0,30
ZP1018601,17-11-2024 11:26,C11686,Hyderabad,500001,Milk 1L,Dairy,2,60,0,NONE,UPI,Website,15,Delivered,R1209,4,120,0,120
ZP1018602,18-05-2025 21:39,C15693,Mumbai,400001,Toothpaste 100g,Personal Care,4,90,0,NONE,UPI,App,25,Delivered,R1151,4,360,0,360
ZP1018603,03-02-2025 05:45,C10639,Chennai,600001,Dishwash 500ml,Household,1,120,0,NONE,UPI,App,10,Delivered,R1292,5,120,0,120
ZP1018604,27-10-2024 08:16,C10615,Bengaluru,560001,Paneer 200g,Dairy,1,120,0,NEWUSER,UPI,App,15,Delivered,R1172,5,120,0,120
ZP1018605,28-05-2025 09:28,C17960,Chennai,600001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,UPI,App,52,Cancelled,R1198,,30,0,30
ZP1018606,26-09-2025 20:05,C14051,Pune,411001,Bananas 1kg,Fruits & Vegetables,1,60,0,SAVE10,UPI,App,31,Returned,R1307,,60,0,60
ZP1018607,02-11-2024 07:39,C10493,Mumbai,400001,Paneer 200g,Dairy,1,120,0,NONE,COD,App,19,Delivered,R1371,4,120,0,120
ZP1018608,01-05-2025 17:42,C11740,Ahmedabad,380001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,30,Delivered,R1046,5,80,0,80
ZP1018609,25-04-2025 15:01,C10107,Hyderabad,500001,Salt 1kg,Staples,2,25,0,NONE,Debit Card,Website,42,Delivered,R1238,4,50,0,50
ZP1018610,09-11-2024 10:27,C15492,Pune,411001,Sugar 1kg,Staples,1,45,5,FEST50,UPI,App,31,Delivered,R1162,5,45,2.25,42.75
ZP1018611,02-03-2025 10:38,C11770,Bengaluru,560001,Wheat Flour 5kg,Staples,4,300,0,NONE,UPI,App,40,Delivered,R1247,4,1200,0,1200
ZP1018612,14-03-2025 05:47,C13835,Hyderabad,500001,Chocolate Bar 50g,Snacks,1,50,0,NONE,Debit Card,App,15,Delivered,R1258,4,50,0,50
ZP1018613,06-08-2025 07:01,C16705,Delhi,110001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,Credit Card,App,43,Returned,R1132,,30,0,30
ZP1018614,11-12-2024 09:22,C13154,Kolkata,700001,Dishwash 500ml,Household,1,120,0,NONE,UPI,App,51,Delivered,R1357,3,120,0,120
ZP1018615,26-11-2024 12:15,C11539,Hyderabad,500001,Chocolate Bar 50g,Snacks,3,50,0,NONE,UPI,App,13,Delivered,R1018,3,150,0,150
ZP1018616,11-05-2025 16:21,C13994,Hyderabad,500001,Butter 200g,Dairy,1,180,20,FEST50,COD,Website,37,Delivered,R1042,3,180,36,144
ZP1018617,18-06-2025 13:49,C10856,Pune,411001,Wheat Flour 5kg,Staples,1,300,0,NONE,Debit Card,App,40,Returned,R1104,,300,0,300
ZP1018618,27-08-2025 22:24,C12788,Delhi,110001,Floor Cleaner 1L,Household,2,110,0,SAVE10,Wallet,App,34,Delivered,R1375,3,220,0,220
ZP1018619,27-10-2024 23:25,C11709,Bengaluru,560001,Chocolate Bar 50g,Snacks,1,50,0,NONE,COD,App,31,Delivered,R1197,5,50,0,50
ZP1018620,10-12-2024 00:55,C16668,Hyderabad,500001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,Debit Card,App,14,Delivered,R1219,3,300,0,300
ZP1018621,16-06-2025 14:31,C14837,Chennai,600001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,26,Delivered,R1068,3,25,0,25
ZP1018622,23-12-2024 22:48,C16239,Delhi,110001,Chocolate Bar 50g,Snacks,2,50,0,NONE,UPI,App,31,Delivered,R1076,5,100,0,100
ZP1018623,07-03-2025 01:58,C14322,Delhi,110001,Paneer 200g,Dairy,1,120,0,NONE,Credit Card,Website,60,Delivered,R1028,4,120,0,120
ZP1018624,07-05-2025 18:42,C14210,Ahmedabad,380001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,15,Delivered,R1400,5,25,0,25
ZP1018625,08-08-2025 20:57,C17032,Kolkata,700001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,Debit Card,App,44,Delivered,R1218,3,30,0,30
ZP1018626,29-12-2024 07:36,C12567,Mumbai,400001,Namkeen 200g,Snacks,1,80,0,NONE,Wallet,App,36,Delivered,R1365,3,80,0,80
ZP1018627,25-03-2025 05:27,C16229,Bengaluru,560001,Butter 200g,Dairy,2,180,0,NONE,COD,App,10,Delivered,R1369,4,360,0,360
ZP1018628,09-12-2024 03:14,C17736,Ahmedabad,380001,Shampoo 200ml,Personal Care,1,140,0,NONE,Debit Card,App,38,Delivered,R1108,3,140,0,140
ZP1018629,19-07-2025 08:04,C12554,Chennai,600001,Fruit Juice 1L,Beverages,2,120,0,NONE,Debit Card,App,26,Delivered,R1102,5,240,0,240
ZP1018630,01-09-2025 08:45,C15804,Pune,411001,Sugar 1kg,Staples,1,45,0,NONE,COD,App,44,Delivered,R1205,4,45,0,45
ZP1018631,31-05-2025 07:15,C13719,Bengaluru,560001,Detergent 1kg,Household,1,200,0,NONE,UPI,App,29,Delivered,R1014,3,200,0,200
ZP1018632,11-04-2025 07:19,C15368,Kolkata,700001,Milk 1L,Dairy,1,60,0,FEST50,UPI,Website,42,Delivered,R1206,4,60,0,60
ZP1018633,11-10-2025 18:29,C11261,Chennai,600001,Shampoo 200ml,Personal Care,1,140,0,NONE,Debit Card,App,17,Cancelled,R1207,,140,0,140
ZP1018634,05-10-2025 05:40,C16945,Bengaluru,560001,Soap 75g,Personal Care,1,40,0,NONE,Credit Card,App,32,Delivered,R1018,3,40,0,40
ZP1018635,01-07-2025 12:08,C14132,Hyderabad,500001,Wheat Flour 5kg,Staples,2,300,0,NONE,COD,App,33,Delayed,R1093,,600,0,600
ZP1018636,25-06-2025 18:09,C10865,Chennai,600001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,22,Delivered,R1242,3,50,0,50
ZP1018637,09-11-2024 01:25,C17488,Delhi,110001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,27,Delivered,R1174,5,300,0,300
ZP1018638,09-04-2025 13:14,C11065,Kolkata,700001,Tea 250g,Beverages,3,200,0,NONE,UPI,App,25,Delivered,R1307,4,600,0,600
ZP1018639,18-10-2024 22:34,C11792,Pune,411001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,Credit Card,App,42,Delivered,R1143,4,150,0,150
ZP1018640,10-06-2025 22:41,C17509,Pune,411001,Milk 1L,Dairy,1,60,0,NONE,UPI,App,27,Delivered,R1372,4,60,0,60
ZP1018641,23-06-2025 22:26,C12978,Kolkata,700001,Salt 1kg,Staples,4,25,0,FEST50,Credit Card,Website,30,Delivered,R1176,4,100,0,100
ZP1018642,08-09-2025 23:56,C13158,Delhi,110001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,43,Cancelled,R1135,,80,0,80
ZP1018643,17-11-2024 11:13,C17987,Delhi,110001,Chocolate Bar 50g,Snacks,2,50,0,NONE,Debit Card,App,36,Delivered,R1072,5,100,0,100
ZP1018644,25-11-2024 19:55,C13706,Pune,411001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Credit Card,App,32,Delivered,R1179,4,35,0,35
ZP1018645,17-04-2025 13:18,C17109,Hyderabad,500001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Debit Card,App,18,Delivered,R1118,4,35,0,35
ZP1018646,20-07-2025 04:41,C15082,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,2,60,0,NONE,UPI,App,29,Delivered,R1374,5,120,0,120
ZP1018647,28-01-2025 20:30,C14206,Hyderabad,500001,Handwash 250ml,Personal Care,3,120,0,NONE,COD,App,36,Delivered,R1126,3,360,0,360
ZP1018648,08-02-2025 23:40,C11663,Mumbai,400001,Paneer 200g,Dairy,1,120,20,NONE,COD,Website,50,Delivered,R1327,5,120,24,96
ZP1018649,27-08-2025 04:25,C16389,Chennai,600001,Chocolate Bar 50g,Snacks,1,50,0,SAVE10,UPI,App,10,Delivered,R1371,3,50,0,50
ZP1018650,24-11-2024 16:26,C13278,Bengaluru,560001,Soft Drink 1L,Beverages,1,60,0,NEWUSER,UPI,App,25,Delivered,R1255,4,60,0,60
ZP1018651,05-07-2025 09:27,C11539,Bengaluru,560001,Frozen Peas 1kg,Frozen,4,180,20,NEWUSER,Credit Card,App,23,Delivered,R1297,4,720,144,576
ZP1018652,27-07-2025 03:04,C10562,Ahmedabad,380001,Fruit Juice 1L,Beverages,3,120,5,FEST50,Credit Card,App,20,Delivered,R1287,4,360,18,342
ZP1018653,23-10-2024 04:01,C12276,Kolkata,700001,Frozen Pizza 400g,Frozen,1,280,0,NONE,Credit Card,App,10,Delivered,R1013,5,280,0,280
ZP1018654,03-09-2025 16:24,C13465,Kolkata,700001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,COD,App,41,Delayed,R1386,,300,0,300
ZP1018655,13-01-2025 16:33,C11345,Chennai,600001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,COD,App,38,Delivered,R1163,4,35,0,35
ZP1018656,27-09-2025 12:42,C15621,Pune,411001,Potato Chips 100g,Snacks,1,40,0,NONE,Credit Card,App,37,Delivered,R1126,3,40,0,40
ZP1018657,18-01-2025 23:25,C12516,Kolkata,700001,Tea 250g,Beverages,1,200,0,NONE,Credit Card,App,27,Delivered,R1018,4,200,0,200
ZP1018658,26-02-2025 01:49,C17794,Hyderabad,500001,Potato Chips 100g,Snacks,1,40,0,NONE,UPI,App,23,Delivered,R1323,3,40,0,40
ZP1018659,24-10-2024 22:51,C17125,Ahmedabad,380001,Milk 1L,Dairy,2,60,0,NONE,UPI,App,18,Delayed,R1280,,120,0,120
ZP1018660,12-04-2025 18:40,C14728,Bengaluru,560001,Dishwash 500ml,Household,1,120,0,NONE,UPI,App,34,Delivered,R1336,5,120,0,120
ZP1018661,16-01-2025 06:38,C15311,Ahmedabad,380001,Tomato 1kg,Fruits & Vegetables,2,30,0,NONE,UPI,App,19,Delivered,R1344,3,60,0,60
ZP1018662,22-04-2025 07:43,C10836,Delhi,110001,Toothpaste 100g,Personal Care,3,90,0,NONE,Debit Card,App,38,Delivered,R1044,3,270,0,270
ZP1018663,22-07-2025 19:55,C11206,Hyderabad,500001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,17,Delivered,R1222,3,180,0,180
ZP1018664,17-02-2025 16:53,C13776,Mumbai,400001,Wheat Flour 5kg,Staples,2,300,20,FEST50,Credit Card,App,48,Delivered,R1306,5,600,120,480
ZP1018665,12-08-2025 10:14,C17177,Hyderabad,500001,Bananas 1kg,Fruits & Vegetables,1,60,5,NEWUSER,UPI,App,28,Delivered,R1160,5,60,3,57
ZP1018666,13-04-2025 19:33,C10877,Chennai,600001,Coffee 100g,Beverages,3,180,0,NONE,UPI,Website,24,Delivered,R1244,3,540,0,540
ZP1018667,18-02-2025 08:44,C16103,Ahmedabad,380001,Shampoo 200ml,Personal Care,2,140,0,NONE,UPI,App,23,Delivered,R1323,3,280,0,280
ZP1018668,28-06-2025 12:35,C10902,Ahmedabad,380001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,UPI,App,44,Delivered,R1280,5,150,0,150
ZP1018669,22-02-2025 12:11,C11970,Ahmedabad,380001,Sugar 1kg,Staples,3,45,0,NONE,UPI,App,34,Delivered,R1229,5,135,0,135
ZP1018670,24-08-2025 13:50,C10135,Delhi,110001,Bananas 1kg,Fruits & Vegetables,1,60,0,SAVE10,COD,App,54,Delivered,R1076,3,60,0,60
ZP1018671,31-03-2025 10:02,C17324,Ahmedabad,380001,Tomato 1kg,Fruits & Vegetables,1,30,0,SAVE10,UPI,App,43,Delivered,R1107,5,30,0,30
ZP1018672,05-01-2025 07:46,C13775,Delhi,110001,Potato Chips 100g,Snacks,2,40,0,NONE,Wallet,App,19,Delivered,R1011,4,80,0,80
ZP1018673,12-08-2025 02:39,C11532,Pune,411001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,28,Delivered,R1234,4,90,0,90
ZP1018674,17-07-2025 16:53,C12185,Bengaluru,560001,Paneer 200g,Dairy,3,120,0,NONE,Wallet,App,31,Delivered,R1147,4,360,0,360
ZP1018675,30-12-2024 01:44,C10234,Hyderabad,500001,Paneer 200g,Dairy,2,120,0,NONE,Debit Card,App,32,Delivered,R1159,3,240,0,240
ZP1018676,07-03-2025 17:54,C13901,Ahmedabad,380001,Tomato 1kg,Fruits & Vegetables,1,30,5,FEST50,Credit Card,App,46,Delivered,R1175,3,30,1.5,28.5
ZP1018677,15-08-2025 15:57,C15422,Ahmedabad,380001,Wheat Flour 5kg,Staples,1,300,20,NONE,COD,App,26,Delivered,R1336,3,300,60,240
ZP1018678,13-06-2025 11:30,C14349,Chennai,600001,Apple 1kg,Fruits & Vegetables,1,150,20,SAVE10,Credit Card,App,19,Delivered,R1341,4,150,30,120
ZP1018679,30-09-2025 01:59,C13708,Kolkata,700001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,37,Delivered,R1310,3,50,0,50
ZP1018680,16-04-2025 16:43,C12883,Mumbai,400001,Dishwash 500ml,Household,1,120,15,SAVE10,COD,App,36,Delivered,R1256,5,120,18,102
ZP1018681,11-11-2024 20:12,C12175,Chennai,600001,Frozen Paratha 400g,Frozen,2,160,0,NONE,COD,App,22,Delivered,R1102,4,320,0,320
ZP1018682,09-06-2025 21:32,C10969,Chennai,600001,Tomato 1kg,Fruits & Vegetables,1,30,20,NEWUSER,Credit Card,App,10,Delivered,R1024,4,30,6,24
ZP1018683,22-08-2025 01:30,C17593,Mumbai,400001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,54,Delivered,R1352,4,180,0,180
ZP1018684,13-07-2025 11:43,C14508,Mumbai,400001,Cookies 150g,Snacks,1,90,0,NONE,COD,App,46,Delivered,R1179,5,90,0,90
ZP1018685,22-07-2025 13:08,C10688,Mumbai,400001,Paneer 200g,Dairy,1,120,0,NONE,Credit Card,App,19,Delivered,R1049,3,120,0,120
ZP1018686,06-02-2025 22:35,C12903,Chennai,600001,Wheat Flour 5kg,Staples,4,300,0,NONE,UPI,App,28,Delivered,R1348,5,1200,0,1200
ZP1018687,04-09-2025 05:11,C13534,Mumbai,400001,Cookies 150g,Snacks,1,90,0,SAVE10,Wallet,App,29,Delivered,R1069,3,90,0,90
ZP1018688,17-07-2025 09:22,C11737,Delhi,110001,Shampoo 200ml,Personal Care,1,140,10,FEST50,UPI,App,37,Delivered,R1092,3,140,14,126
ZP1018689,06-10-2025 05:48,C11233,Delhi,110001,Milk 1L,Dairy,2,60,0,NONE,UPI,App,26,Delivered,R1014,4,120,0,120
ZP1018690,04-10-2025 05:32,C13251,Hyderabad,500001,Fruit Juice 1L,Beverages,1,120,0,NONE,Credit Card,App,25,Cancelled,R1205,,120,0,120
ZP1018691,28-09-2025 01:09,C14113,Chennai,600001,Chocolate Bar 50g,Snacks,1,50,10,NONE,UPI,App,28,Delivered,R1096,4,50,5,45
ZP1018692,19-07-2025 02:05,C13529,Chennai,600001,Floor Cleaner 1L,Household,4,110,0,NONE,UPI,App,18,Delivered,R1273,3,440,0,440
ZP1018693,12-05-2025 01:34,C14160,Hyderabad,500001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,41,Delivered,R1224,3,300,0,300
ZP1018694,02-03-2025 04:14,C12733,Delhi,110001,Curd 500g,Dairy,1,70,0,NONE,Debit Card,App,37,Delivered,R1030,5,70,0,70
ZP1018695,23-07-2025 09:24,C10435,Delhi,110001,Dishwash 500ml,Household,2,120,0,SAVE10,UPI,App,18,Delivered,R1231,4,240,0,240
ZP1018696,05-11-2024 20:31,C13615,Pune,411001,Sugar 1kg,Staples,1,45,0,NONE,COD,App,34,Delayed,R1338,,45,0,45
ZP1018697,09-03-2025 09:52,C12233,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,1,60,15,FEST50,Debit Card,App,22,Delivered,R1274,4,60,9,51
ZP1018698,01-04-2025 07:18,C13029,Bengaluru,560001,Apple 1kg,Fruits & Vegetables,2,150,20,FEST50,UPI,App,31,Delivered,R1044,4,300,60,240
ZP1018699,19-10-2024 18:53,C10801,Kolkata,700001,Fruit Juice 1L,Beverages,4,120,0,NONE,Debit Card,App,10,Delivered,R1177,5,480,0,480
ZP1018700,19-05-2025 12:56,C10402,Delhi,110001,Potato Chips 100g,Snacks,1,40,20,FEST50,UPI,Website,27,Delivered,R1307,5,40,8,32
ZP1018701,25-01-2025 08:11,C15313,Pune,411001,Handwash 250ml,Personal Care,1,120,5,NONE,UPI,App,45,Delivered,R1095,4,120,6,114
ZP1018702,13-09-2025 09:48,C13133,Bengaluru,560001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,17,Delivered,R1039,3,25,0,25
ZP1018703,25-08-2025 16:06,C15996,Chennai,600001,Curd 500g,Dairy,3,70,0,NONE,Credit Card,App,25,Delivered,R1269,5,210,0,210
ZP1018704,03-10-2025 01:32,C17602,Mumbai,400001,Cookies 150g,Snacks,1,90,0,NONE,COD,App,45,Delivered,R1060,5,90,0,90
ZP1018705,08-03-2025 18:46,C13461,Delhi,110001,Tea 250g,Beverages,1,200,0,NONE,Credit Card,App,50,Delivered,R1192,5,200,0,200
ZP1018706,23-05-2025 11:27,C11588,Delhi,110001,Potato Chips 100g,Snacks,1,40,0,NONE,Credit Card,App,39,Delivered,R1305,4,40,0,40
ZP1018707,25-08-2025 04:09,C12408,Kolkata,700001,Dishwash 500ml,Household,1,120,15,FEST50,COD,App,48,Delivered,R1240,3,120,18,102
ZP1018708,03-12-2024 18:39,C11551,Ahmedabad,380001,Floor Cleaner 1L,Household,3,110,0,NONE,UPI,App,44,Delivered,R1246,3,330,0,330
ZP1018709,21-07-2025 08:11,C13298,Delhi,110001,Milk 1L,Dairy,1,60,0,NONE,Wallet,App,10,Cancelled,R1170,,60,0,60
ZP1018710,02-01-2025 10:37,C11447,Kolkata,700001,Paneer 200g,Dairy,1,120,0,NONE,UPI,App,36,Delivered,R1068,5,120,0,120
ZP1018711,01-04-2025 03:24,C14866,Chennai,600001,Wheat Flour 5kg,Staples,1,300,0,NONE,Credit Card,App,32,Delivered,R1390,4,300,0,300
ZP1018712,25-10-2024 11:40,C12260,Ahmedabad,380001,Garbage Bags 30pcs,Household,1,180,10,NEWUSER,UPI,App,17,Delivered,R1335,3,180,18,162
ZP1018713,23-11-2024 06:06,C14338,Kolkata,700001,Fruit Juice 1L,Beverages,1,120,0,NONE,Debit Card,App,10,Delivered,R1191,4,120,0,120
ZP1018714,20-06-2025 10:23,C14976,Mumbai,400001,Coffee 100g,Beverages,1,180,10,NEWUSER,UPI,App,39,Delivered,R1323,4,180,18,162
ZP1018715,23-04-2025 15:55,C14043,Chennai,600001,Shampoo 200ml,Personal Care,1,140,0,NONE,UPI,App,28,Delivered,R1228,4,140,0,140
ZP1018716,18-10-2024 01:10,C14248,Hyderabad,500001,Namkeen 200g,Snacks,2,80,0,SAVE10,UPI,App,31,Delivered,R1144,4,160,0,160
ZP1018717,24-10-2024 10:41,C13551,Mumbai,400001,Salt 1kg,Staples,1,25,0,NONE,Credit Card,App,37,Delivered,R1203,3,25,0,25
ZP1018718,13-04-2025 15:34,C10894,Bengaluru,560001,Coffee 100g,Beverages,4,180,0,NONE,Credit Card,App,50,Delivered,R1135,3,720,0,720
ZP1018719,13-09-2025 01:41,C15580,Pune,411001,Apple 1kg,Fruits & Vegetables,2,150,15,FEST50,Debit Card,App,22,Delivered,R1043,3,300,45,255
ZP1018720,22-01-2025 22:28,C10408,Pune,411001,Apple 1kg,Fruits & Vegetables,1,150,5,NEWUSER,UPI,App,25,Delivered,R1183,5,150,7.5,142.5
ZP1018721,01-11-2024 12:32,C15294,Kolkata,700001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,COD,App,26,Delivered,R1239,5,150,0,150
ZP1018722,17-03-2025 09:53,C12039,Ahmedabad,380001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,22,Delivered,R1129,4,25,0,25
ZP1018723,13-01-2025 22:05,C17855,Kolkata,700001,Milk 1L,Dairy,1,60,10,NEWUSER,UPI,App,52,Delivered,R1276,3,60,6,54
ZP1018724,01-01-2025 17:07,C10909,Mumbai,400001,Tomato 1kg,Fruits & Vegetables,3,30,5,NEWUSER,UPI,App,41,Returned,R1006,,90,4.5,85.5
ZP1018725,01-01-2025 10:54,C11798,Bengaluru,560001,Detergent 1kg,Household,1,200,0,NONE,UPI,Website,37,Delivered,R1256,5,200,0,200
ZP1018726,25-10-2024 23:25,C10943,Mumbai,400001,Salt 1kg,Staples,1,25,0,NONE,Debit Card,App,36,Returned,R1196,,25,0,25
ZP1018727,16-07-2025 12:16,C10435,Mumbai,400001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,28,Delivered,R1196,4,300,0,300
ZP1018728,15-02-2025 00:57,C17332,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,1,60,20,NEWUSER,Credit Card,App,10,Delivered,R1099,3,60,12,48
ZP1018729,27-04-2025 21:33,C10292,Hyderabad,500001,Potato Chips 100g,Snacks,2,40,0,NONE,Debit Card,Website,55,Delivered,R1042,3,80,0,80
ZP1018730,11-04-2025 23:39,C14712,Pune,411001,Sugar 1kg,Staples,1,45,10,FEST50,Credit Card,App,26,Delivered,R1220,4,45,4.5,40.5
ZP1018731,26-01-2025 22:32,C12180,Pune,411001,Cookies 150g,Snacks,1,90,10,SAVE10,Credit Card,App,40,Delivered,R1367,5,90,9,81
ZP1018732,25-06-2025 18:47,C11955,Chennai,600001,Frozen Peas 1kg,Frozen,1,180,0,NONE,UPI,App,42,Delivered,R1146,4,180,0,180
ZP1018733,24-06-2025 22:09,C10539,Pune,411001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Debit Card,App,28,Delivered,R1270,4,35,0,35
ZP1018734,04-05-2025 07:13,C14359,Hyderabad,500001,Coffee 100g,Beverages,1,180,0,NONE,Credit Card,App,55,Delivered,R1320,5,180,0,180
ZP1018735,30-05-2025 05:07,C10827,Pune,411001,Shampoo 200ml,Personal Care,1,140,0,NONE,UPI,Website,43,Delivered,R1385,3,140,0,140
ZP1018736,09-06-2025 10:44,C12256,Delhi,110001,Paneer 200g,Dairy,1,120,0,NONE,Credit Card,App,21,Delivered,R1308,3,120,0,120
ZP1018737,11-01-2025 15:25,C11855,Bengaluru,560001,Tea 250g,Beverages,1,200,0,NONE,Wallet,App,41,Delivered,R1341,5,200,0,200
ZP1018738,14-02-2025 02:15,C17230,Pune,411001,Chocolate Bar 50g,Snacks,1,50,10,NONE,COD,App,44,Delivered,R1186,3,50,5,45
ZP1018739,09-07-2025 01:20,C15080,Delhi,110001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,30,Delivered,R1312,3,50,0,50
ZP1018740,17-08-2025 15:58,C15730,Hyderabad,500001,Floor Cleaner 1L,Household,1,110,0,NONE,Credit Card,App,38,Delivered,R1116,5,110,0,110
ZP1018741,12-04-2025 16:53,C15864,Bengaluru,560001,Butter 200g,Dairy,1,180,0,NONE,UPI,Website,28,Delivered,R1174,4,180,0,180
ZP1018742,05-12-2024 16:20,C13314,Chennai,600001,Wheat Flour 5kg,Staples,2,300,5,FEST50,Credit Card,App,24,Delivered,R1118,3,600,30,570
